job_titles,experience_levels,similarity_scores,processing_times,missing_skills_counts
Software Engineer,mid_level_developer,0.5384401,0.23847103118896484,127
Software Engineer,mid_level_developer,0.42803162,0.24054813385009766,102
Full Stack Developer,mid_level_developer,0.55304384,0.13721084594726562,1
Software Engineer,mid_level_developer,0.5027797,0.2393479347229004,64
Full Stack Developer,mid_level_developer,0.40890932,0.27727603912353516,8
DevOps Engineer,mid_level_developer,0.56436944,0.2366642951965332,80
Software Engineer,mid_level_developer,0.5694575,0.24785494804382324,170
DevOps Engineer,mid_level_developer,0.6228734,0.23238897323608398,27
DevOps Engineer,mid_level_developer,0.55969226,0.11651301383972168,12
Full Stack Developer,mid_level_developer,0.555181,0.18203496932983398,1
DevOps Engineer,mid_level_developer,0.4870128,0.04351401329040527,2
DevOps Engineer,mid_level_developer,0.47699946,0.2528340816497803,261
Full Stack Developer,mid_level_developer,0.56126046,0.14132189750671387,4
Full Stack Developer,mid_level_developer,0.4618498,0.38134002685546875,2
DevOps Engineer,mid_level_developer,0.4404232,0.24609112739562988,145
DevOps Engineer,mid_level_developer,0.5828377,0.24525070190429688,147
Software Engineer,mid_level_developer,0.48862368,0.2388768196105957,140
Software Engineer,mid_level_developer,0.3207615,0.24337506294250488,174
Software Engineer,mid_level_developer,0.509966,0.2426769733428955,110
Software Engineer,mid_level_developer,0.4687226,0.24148106575012207,114
Full Stack Developer,mid_level_developer,0.41677055,0.26901721954345703,9
DevOps Engineer,mid_level_developer,0.6070877,0.22287583351135254,39
DevOps Engineer,mid_level_developer,0.47221404,0.2417600154876709,57
Software Engineer,mid_level_developer,0.4247508,0.23812508583068848,87
Software Engineer,mid_level_developer,0.552512,0.24526214599609375,151
Software Engineer,mid_level_developer,0.5332377,0.24563312530517578,167
Full Stack Developer,mid_level_developer,0.38521767,0.252612829208374,4
DevOps Engineer,mid_level_developer,0.6010184,0.2037501335144043,53
Full Stack Developer,mid_level_developer,0.48970735,0.19924092292785645,1
Software Engineer,mid_level_developer,0.39770308,0.23622488975524902,95
Software Engineer,mid_level_developer,0.5106369,0.23544597625732422,79
DevOps Engineer,mid_level_developer,0.62758577,0.23931598663330078,133
DevOps Engineer,mid_level_developer,0.6138035,0.14589381217956543,20
Full Stack Developer,mid_level_developer,0.6082699,0.10946011543273926,3
Software Engineer,mid_level_developer,0.54672813,0.2424619197845459,48
Full Stack Developer,mid_level_developer,0.47224414,0.24663829803466797,7
Full Stack Developer,mid_level_developer,0.39696658,0.2520730495452881,3
DevOps Engineer,mid_level_developer,0.5069327,0.23630309104919434,101
Full Stack Developer,mid_level_developer,0.46237966,0.2988271713256836,6
Full Stack Developer,mid_level_developer,0.52015924,0.13198518753051758,5
Full Stack Developer,senior_developer,0.33248305,0.2699892520904541,4
Full Stack Developer,senior_developer,0.43930295,0.2557530403137207,2
DevOps Engineer,senior_developer,0.49561617,0.2623741626739502,56
Software Engineer,senior_developer,0.39407068,0.23967385292053223,102
Software Engineer,senior_developer,0.3930589,0.2541477680206299,261
Software Engineer,senior_developer,0.51763827,0.23606610298156738,92
DevOps Engineer,senior_developer,0.61386395,0.23974299430847168,110
DevOps Engineer,senior_developer,0.5517373,0.250150203704834,75
DevOps Engineer,senior_developer,0.51849633,0.18967819213867188,32
Software Engineer,senior_developer,0.40449065,0.23713421821594238,71
Software Engineer,senior_developer,0.4215243,0.23876094818115234,57
DevOps Engineer,senior_developer,0.52133954,0.1905059814453125,27
Software Engineer,senior_developer,0.41392136,0.24189066886901855,96
DevOps Engineer,senior_developer,0.5670091,0.2353677749633789,59
DevOps Engineer,senior_developer,0.5080303,0.2420821189880371,135
DevOps Engineer,senior_developer,0.6121776,0.24376583099365234,130
DevOps Engineer,senior_developer,0.4872945,0.1800990104675293,18
Full Stack Developer,senior_developer,0.44599667,0.26102614402770996,3
DevOps Engineer,senior_developer,0.35763544,0.23991823196411133,109
DevOps Engineer,senior_developer,0.1896072,0.24817109107971191,230
Full Stack Developer,senior_developer,0.59704626,0.25130200386047363,2
Full Stack Developer,senior_developer,0.39486519,0.21521902084350586,1
Full Stack Developer,senior_developer,0.46401012,0.11406207084655762,1
Software Engineer,senior_developer,0.46010864,0.25464892387390137,70
DevOps Engineer,senior_developer,0.5444848,0.15865111351013184,26
Full Stack Developer,senior_developer,0.40822497,0.26015686988830566,2
Software Engineer,senior_developer,0.44027475,0.2393479347229004,159
Software Engineer,senior_developer,0.449276,0.13319969177246094,22
DevOps Engineer,senior_developer,0.62734044,0.2322850227355957,28
Software Engineer,senior_developer,0.49893093,0.23895907402038574,108
Full Stack Developer,senior_developer,0.38998368,0.21033096313476562,2
DevOps Engineer,senior_developer,0.32231027,0.24120187759399414,96
DevOps Engineer,senior_developer,0.540769,0.24219584465026855,93
Full Stack Developer,senior_developer,0.4615788,0.2554018497467041,2
Full Stack Developer,senior_developer,0.43387833,0.24611711502075195,4
Full Stack Developer,senior_developer,0.38103348,0.24870610237121582,6
Full Stack Developer,senior_developer,0.40412408,0.3029439449310303,3
Full Stack Developer,senior_developer,0.24439324,0.24211692810058594,5
Full Stack Developer,senior_developer,0.41832262,0.2694680690765381,4
Software Engineer,senior_developer,0.61286676,0.23379826545715332,83
Software Engineer,senior_developer,0.4940407,0.24332594871520996,157
Full Stack Developer,senior_developer,0.4638878,0.21705389022827148,2
Software Engineer,senior_developer,0.3823873,0.23971104621887207,125
Software Engineer,senior_developer,0.2999754,0.21376800537109375,65
Software Engineer,senior_developer,0.48582304,0.19181418418884277,35
Full Stack Developer,senior_developer,0.3555862,0.2271900177001953,3
Full Stack Developer,senior_developer,0.59709173,0.26412010192871094,2
DevOps Engineer,senior_developer,0.5819478,0.2476060390472412,103
Full Stack Developer,senior_developer,0.35569492,0.28682494163513184,1
Software Engineer,senior_developer,0.48219696,0.08166694641113281,15
DevOps Engineer,senior_developer,0.554314,0.20526409149169922,35
DevOps Engineer,senior_developer,0.5566904,0.2395009994506836,148
DevOps Engineer,senior_developer,0.33421168,0.24558496475219727,166
Full Stack Developer,senior_developer,0.40820885,0.2756810188293457,5
Full Stack Developer,senior_developer,0.36630112,0.24761700630187988,7
Software Engineer,senior_developer,0.47835225,0.2505300045013428,123
DevOps Engineer,senior_developer,0.43783158,0.24006199836730957,44
Full Stack Developer,senior_developer,0.24545127,0.278775691986084,1
Full Stack Developer,senior_developer,0.40781996,0.16673612594604492,1
DevOps Engineer,senior_developer,0.4581854,0.24807095527648926,220
Software Engineer,senior_developer,0.39871866,0.24782180786132812,116
Software Engineer,senior_developer,0.30204582,0.2442460060119629,211
Software Engineer,senior_developer,0.4207075,0.04739189147949219,6
Software Engineer,senior_developer,0.56570256,0.24788975715637207,72
DevOps Engineer,senior_developer,0.46357715,0.18027687072753906,37
Full Stack Developer,senior_developer,0.23984659,0.26578783988952637,8
DevOps Engineer,senior_developer,0.4827727,0.23658180236816406,67
Software Engineer,senior_developer,0.395549,0.2739450931549072,56
Full Stack Developer,senior_developer,0.30966756,0.29539918899536133,8
Full Stack Developer,senior_developer,0.41105896,0.2527778148651123,4
Software Engineer,senior_developer,0.34743547,0.16233396530151367,39
Software Engineer,senior_developer,0.34456018,0.24152326583862305,105
Full Stack Developer,senior_developer,0.30592293,0.2914559841156006,1
Software Engineer,senior_developer,0.27332562,0.1467599868774414,13
Software Engineer,senior_developer,0.27890724,0.2130568027496338,46
Software Engineer,senior_developer,0.47933245,0.10599231719970703,19
Software Engineer,senior_developer,0.46986365,0.24619412422180176,138
Full Stack Developer,senior_developer,0.3652167,0.256641149520874,2
Software Engineer,senior_developer,0.3563445,0.16026782989501953,43
Software Engineer,senior_developer,0.42358863,0.08613300323486328,15
DevOps Engineer,senior_developer,0.6314109,0.1657390594482422,29
Full Stack Developer,senior_developer,0.41255915,0.25632691383361816,2
DevOps Engineer,senior_developer,0.47955608,0.24380016326904297,174
Software Engineer,senior_developer,0.33879194,0.24668192863464355,155
DevOps Engineer,senior_developer,0.6028554,0.23981809616088867,61
Full Stack Developer,senior_developer,0.41379496,0.2442607879638672,9
DevOps Engineer,senior_developer,0.5728258,0.24196815490722656,74
Full Stack Developer,senior_developer,0.3290875,0.26830530166625977,5
Software Engineer,senior_developer,0.46245313,0.19599390029907227,34
DevOps Engineer,senior_developer,0.47318938,0.20835089683532715,36
Full Stack Developer,senior_developer,0.52602905,0.1958789825439453,3
Full Stack Developer,senior_developer,0.43327096,0.31720924377441406,5
DevOps Engineer,senior_developer,0.49359268,0.09689903259277344,10
DevOps Engineer,senior_developer,0.58346015,0.24796700477600098,147
Software Engineer,senior_developer,0.49246156,0.2328028678894043,43
DevOps Engineer,senior_developer,0.38807464,0.2740662097930908,223
Full Stack Developer,senior_developer,0.37946665,0.3075120449066162,3
Software Engineer,senior_developer,0.40485057,0.23012995719909668,104
Software Engineer,senior_developer,0.48623097,0.24433588981628418,154
Software Engineer,senior_developer,0.3871507,0.2493898868560791,141
DevOps Engineer,senior_developer,0.43644512,0.2441270351409912,82
DevOps Engineer,senior_developer,0.42712188,0.08376097679138184,7
DevOps Engineer,senior_developer,0.44843626,0.15645885467529297,35
Full Stack Developer,senior_developer,0.33494785,0.24117827415466309,8
Full Stack Developer,senior_developer,0.42774123,0.26495909690856934,1
Full Stack Developer,senior_developer,0.29845333,0.24796605110168457,3
Full Stack Developer,senior_developer,0.6320555,0.04824018478393555,1
Full Stack Developer,senior_developer,0.4488147,0.26868200302124023,7
Software Engineer,senior_developer,0.42612565,0.23822999000549316,82
Full Stack Developer,senior_developer,0.46214014,0.21646881103515625,4
Full Stack Developer,senior_developer,0.35436437,0.25269317626953125,10
Full Stack Developer,senior_developer,0.38934386,0.28125810623168945,4
DevOps Engineer,senior_developer,0.3745848,0.26232194900512695,109
Software Engineer,senior_developer,0.5053044,0.24567413330078125,75
Software Engineer,senior_developer,0.5043468,0.24243998527526855,127
Full Stack Developer,senior_developer,0.39403573,0.258134126663208,3
DevOps Engineer,senior_developer,0.38349575,0.23349976539611816,111
Full Stack Developer,senior_developer,0.56751674,0.2580690383911133,3
Full Stack Developer,senior_developer,0.24569206,0.2690410614013672,7
Software Engineer,senior_developer,0.40416467,0.2363121509552002,51
Full Stack Developer,senior_developer,0.4373918,0.29230785369873047,4
Software Engineer,senior_developer,0.3435821,0.24199295043945312,159
Software Engineer,senior_developer,0.386137,0.24574899673461914,161
Full Stack Developer,senior_developer,0.3373476,0.24307990074157715,6
Full Stack Developer,senior_developer,0.39809075,0.10123014450073242,3
Full Stack Developer,senior_developer,0.49592453,0.28021979331970215,5
DevOps Engineer,senior_developer,0.38931903,0.21824884414672852,44
Software Engineer,senior_developer,0.55193746,0.1977248191833496,30
DevOps Engineer,senior_developer,0.5745447,0.2412562370300293,113
Software Engineer,senior_developer,0.52680004,0.2363271713256836,89
Software Engineer,senior_developer,0.5318129,0.23918390274047852,109
Software Engineer,senior_developer,0.46243072,0.24239110946655273,155
DevOps Engineer,senior_developer,0.5226425,0.24702000617980957,173
Full Stack Developer,senior_developer,0.33213615,0.2725999355316162,7
DevOps Engineer,senior_developer,0.5927348,0.23705196380615234,86
Full Stack Developer,senior_developer,0.48840207,0.13626694679260254,2
Software Engineer,senior_developer,0.5302774,0.261368989944458,72
DevOps Engineer,senior_developer,0.43190306,0.2585458755493164,74
DevOps Engineer,senior_developer,0.28789335,0.2644808292388916,119
DevOps Engineer,senior_developer,0.35713738,0.24170494079589844,116
DevOps Engineer,senior_developer,0.51524395,0.2434368133544922,82
DevOps Engineer,senior_developer,0.5239765,0.24007606506347656,127
DevOps Engineer,senior_developer,0.5969892,0.10898399353027344,17
Software Engineer,senior_developer,0.4240623,0.07985901832580566,18
Software Engineer,senior_developer,0.38276124,0.2449939250946045,130
Software Engineer,senior_developer,0.44428465,0.24199700355529785,133
Full Stack Developer,senior_developer,0.36279547,0.2651987075805664,3
Full Stack Developer,senior_developer,0.45026594,0.268643856048584,8
Full Stack Developer,senior_developer,0.312375,0.26005983352661133,4
Software Engineer,senior_developer,0.45416853,0.25301313400268555,140
Software Engineer,senior_developer,0.41681075,0.2445681095123291,82
DevOps Engineer,senior_developer,0.23100716,0.2532782554626465,176
Full Stack Developer,senior_developer,0.37886125,0.1919851303100586,1
Full Stack Developer,senior_developer,0.4202388,0.2495276927947998,4
Full Stack Developer,senior_developer,0.39617044,0.3071129322052002,2
DevOps Engineer,senior_developer,0.3656804,0.24061083793640137,160
DevOps Engineer,senior_developer,0.59748757,0.2443249225616455,63
Full Stack Developer,senior_developer,0.37437522,0.2783489227294922,6
Software Engineer,senior_developer,0.4840607,0.23616814613342285,97
DevOps Engineer,senior_developer,0.36347884,0.28365015983581543,239
Full Stack Developer,senior_developer,0.48715287,0.14592790603637695,2
Full Stack Developer,senior_developer,0.38069707,0.27887988090515137,1
DevOps Engineer,senior_developer,0.549877,0.23949694633483887,159
Full Stack Developer,senior_developer,0.332636,0.2613489627838135,2
Software Engineer,senior_developer,0.4312725,0.23385405540466309,46
Software Engineer,senior_developer,0.45343736,0.24561500549316406,122
Full Stack Developer,senior_developer,0.39844295,0.24886083602905273,4
Software Engineer,senior_developer,0.51952827,0.23593425750732422,122
Software Engineer,senior_developer,0.29588348,0.24401307106018066,131
Software Engineer,senior_developer,0.45229298,0.24412298202514648,172
Software Engineer,senior_developer,0.49499285,0.13230371475219727,15
Software Engineer,senior_developer,0.475725,0.2077329158782959,55
Software Engineer,senior_developer,0.4423117,0.24787187576293945,87
Software Engineer,senior_developer,0.5641907,0.3013629913330078,130
Software Engineer,senior_developer,0.44008476,0.24805283546447754,100
DevOps Engineer,senior_developer,0.5292495,0.20337295532226562,36
Software Engineer,senior_developer,0.5115669,0.24543094635009766,61
Full Stack Developer,senior_developer,0.4075838,0.2895681858062744,5
DevOps Engineer,senior_developer,0.5571292,0.23810720443725586,68
DevOps Engineer,senior_developer,0.5103401,0.24129700660705566,59
Software Engineer,senior_developer,0.5085469,0.2413768768310547,60
Software Engineer,senior_developer,0.4254303,0.13666319847106934,29
Software Engineer,senior_developer,0.24867046,0.0874478816986084,7
Software Engineer,senior_developer,0.56038034,0.24503087997436523,104
Software Engineer,senior_developer,0.35932046,0.24430108070373535,103
Full Stack Developer,senior_developer,0.24713767,0.30728912353515625,6
Full Stack Developer,senior_developer,0.34481192,0.2963719367980957,13
DevOps Engineer,senior_developer,0.6185324,0.24048399925231934,44
Full Stack Developer,senior_developer,0.43466538,0.2516300678253174,4
Full Stack Developer,senior_developer,0.51982266,0.1847999095916748,1
DevOps Engineer,senior_developer,0.6277528,0.115142822265625,22
DevOps Engineer,senior_developer,0.5337713,0.20831894874572754,33
DevOps Engineer,senior_developer,0.520164,0.2433319091796875,126
Software Engineer,senior_developer,0.46929622,0.2412419319152832,103
Software Engineer,senior_developer,0.42256102,0.1256239414215088,20
DevOps Engineer,senior_developer,0.6103116,0.2432258129119873,75
Full Stack Developer,senior_developer,0.3756374,0.18918585777282715,1
Software Engineer,senior_developer,0.29474497,0.24477815628051758,173
Full Stack Developer,senior_developer,0.36114746,0.2995891571044922,3
Full Stack Developer,senior_developer,0.3775761,0.2642366886138916,3
Software Engineer,senior_developer,0.55413365,0.2398231029510498,116
Full Stack Developer,senior_developer,0.54409236,0.25929808616638184,3
Software Engineer,senior_developer,0.37514883,0.23844408988952637,63
Software Engineer,senior_developer,0.5019436,0.24976897239685059,215
Software Engineer,senior_developer,0.47851408,0.14409399032592773,17
DevOps Engineer,senior_developer,0.5594704,0.2379899024963379,51
DevOps Engineer,senior_developer,0.50974816,0.23673129081726074,124
DevOps Engineer,senior_developer,0.7001482,0.20664572715759277,48
Full Stack Developer,senior_developer,0.36509842,0.21876811981201172,1
Software Engineer,senior_developer,0.4221361,0.23669815063476562,52
Full Stack Developer,senior_developer,0.5322851,0.2720026969909668,1
Software Engineer,senior_developer,0.3658358,0.10707306861877441,8
Full Stack Developer,senior_developer,0.5061663,0.06494569778442383,1
DevOps Engineer,senior_developer,0.5346564,0.20941805839538574,45
DevOps Engineer,senior_developer,0.6492222,0.10724711418151855,12
Software Engineer,senior_developer,0.3475114,0.24557113647460938,140
DevOps Engineer,senior_developer,0.39431304,0.24107599258422852,76
Software Engineer,senior_developer,0.35494643,0.09728693962097168,9
Full Stack Developer,senior_developer,0.42982274,0.26317787170410156,4
Software Engineer,senior_developer,0.41548258,0.04665684700012207,6
DevOps Engineer,senior_developer,0.621109,0.24527287483215332,117
DevOps Engineer,senior_developer,0.5977236,0.18635082244873047,43
DevOps Engineer,senior_developer,0.5697723,0.09983420372009277,16
DevOps Engineer,senior_developer,0.4976311,0.24427509307861328,21
Full Stack Developer,senior_developer,0.35990414,0.25200772285461426,2
DevOps Engineer,senior_developer,0.35766673,0.23932790756225586,128
Software Engineer,senior_developer,0.30988568,0.23766398429870605,49
DevOps Engineer,senior_developer,0.5174314,0.21573686599731445,38
Software Engineer,senior_developer,0.3980987,0.08594679832458496,16
Full Stack Developer,senior_developer,0.38337493,0.2672750949859619,2
DevOps Engineer,senior_developer,0.49319348,0.23989009857177734,87
DevOps Engineer,senior_developer,0.5518134,0.23926782608032227,42
Full Stack Developer,senior_developer,0.49715775,0.257565975189209,2
Software Engineer,senior_developer,0.50164145,0.2493147850036621,155
DevOps Engineer,senior_developer,0.50533813,0.23839473724365234,90
DevOps Engineer,senior_developer,0.52793205,0.24414896965026855,116
DevOps Engineer,senior_developer,0.5696337,0.2402949333190918,73
Full Stack Developer,senior_developer,0.42573103,0.2677760124206543,6
DevOps Engineer,senior_developer,0.46999004,0.23748993873596191,65
Full Stack Developer,senior_developer,0.4052172,0.2591571807861328,3
Software Engineer,senior_developer,0.3952796,0.07033324241638184,11
Software Engineer,senior_developer,0.5008516,0.12664484977722168,19
Full Stack Developer,senior_developer,0.5420082,0.262650728225708,20
Software Engineer,senior_developer,0.18633367,0.24758291244506836,183
Software Engineer,senior_developer,0.47039622,0.2416541576385498,50
Software Engineer,senior_developer,0.57082427,0.1865541934967041,39
Full Stack Developer,senior_developer,0.4031428,0.2588160037994385,3
Full Stack Developer,senior_developer,0.47392875,0.25962281227111816,5
DevOps Engineer,senior_developer,0.49288702,0.08406710624694824,11
DevOps Engineer,senior_developer,0.5575424,0.13954377174377441,23
DevOps Engineer,senior_developer,0.5444361,0.06440401077270508,10
DevOps Engineer,senior_developer,0.47001824,0.1867988109588623,42
Full Stack Developer,senior_developer,0.27894223,0.18431305885314941,3
DevOps Engineer,senior_developer,0.50373995,0.24212193489074707,92
DevOps Engineer,senior_developer,0.64445865,0.2735443115234375,65
Full Stack Developer,senior_developer,0.3464859,0.2926039695739746,3
Full Stack Developer,senior_developer,0.21305983,0.2741072177886963,2
Software Engineer,senior_developer,0.60582906,0.23341703414916992,55
DevOps Engineer,senior_developer,0.43656662,0.24372386932373047,149
Full Stack Developer,senior_developer,0.5288947,0.18113207817077637,1
Software Engineer,senior_developer,0.55611354,0.33794093132019043,78
Full Stack Developer,senior_developer,0.41515106,0.27741384506225586,4
Full Stack Developer,senior_developer,0.39773926,0.25322794914245605,4
Full Stack Developer,senior_developer,0.48789394,0.15685105323791504,2
Full Stack Developer,senior_developer,0.38836163,0.21867704391479492,3
Software Engineer,senior_developer,0.5316306,0.2648591995239258,145
Full Stack Developer,senior_developer,0.35137427,0.24780797958374023,7
Software Engineer,senior_developer,0.56333995,0.16631031036376953,43
Full Stack Developer,senior_developer,0.4186812,0.3271057605743408,3
Full Stack Developer,senior_developer,0.41185492,0.22439885139465332,2
DevOps Engineer,senior_developer,0.5952605,0.24146366119384766,138
DevOps Engineer,senior_developer,0.5731195,0.2425401210784912,59
Software Engineer,senior_developer,0.48495448,0.24266791343688965,87
Full Stack Developer,senior_developer,0.41016483,0.17174100875854492,1
Full Stack Developer,senior_developer,0.43649873,0.18019914627075195,1
DevOps Engineer,senior_developer,0.6005548,0.23419904708862305,70
Software Engineer,senior_developer,0.18980005,0.2467479705810547,165
DevOps Engineer,senior_developer,0.5178704,0.2531590461730957,129
DevOps Engineer,senior_developer,0.5413375,0.24625301361083984,134
DevOps Engineer,senior_developer,0.48660415,0.24146699905395508,51
Software Engineer,senior_developer,0.3490001,0.24537181854248047,147
Software Engineer,senior_developer,0.35826987,0.07879304885864258,15
DevOps Engineer,senior_developer,0.56776667,0.22759032249450684,32
Software Engineer,senior_developer,0.3390493,0.24518609046936035,160
Software Engineer,senior_developer,0.5929147,0.17458820343017578,40
Full Stack Developer,senior_developer,0.3790534,0.24892115592956543,5
Software Engineer,senior_developer,0.5666174,0.23892807960510254,170
Software Engineer,senior_developer,0.38256532,0.24231982231140137,68
Full Stack Developer,senior_developer,0.44573736,0.16729497909545898,6
Software Engineer,senior_developer,0.39300823,0.2434689998626709,182
Software Engineer,senior_developer,0.39274997,0.2581171989440918,124
DevOps Engineer,senior_developer,0.6086215,0.1512451171875,18
Full Stack Developer,senior_developer,0.42424265,0.32671475410461426,1
DevOps Engineer,senior_developer,0.62631655,0.12304186820983887,31
DevOps Engineer,senior_developer,0.5816835,0.23298931121826172,131
DevOps Engineer,senior_developer,0.50947005,0.2420508861541748,104
DevOps Engineer,senior_developer,0.50105095,0.2358837127685547,49
Full Stack Developer,senior_developer,0.44484574,0.2557408809661865,8
Software Engineer,senior_developer,0.33546197,0.24490594863891602,163
DevOps Engineer,senior_developer,0.35645333,0.2508230209350586,140
DevOps Engineer,senior_developer,0.56098473,0.2581748962402344,156
DevOps Engineer,senior_developer,0.50444734,0.21026015281677246,48
Software Engineer,senior_developer,0.3457115,0.2464618682861328,139
Full Stack Developer,senior_developer,0.3958919,0.23208189010620117,2
Software Engineer,senior_developer,0.54437447,0.24207615852355957,170
Software Engineer,senior_developer,0.38122115,0.23809361457824707,39
Software Engineer,senior_developer,0.45333615,0.24602508544921875,184
Software Engineer,senior_developer,0.4934432,0.24101614952087402,105
DevOps Engineer,senior_developer,0.36893317,0.260789155960083,233
DevOps Engineer,senior_developer,0.4804331,0.23807096481323242,86
DevOps Engineer,senior_developer,0.51503843,0.2398848533630371,117
Software Engineer,senior_developer,0.43394026,0.26439690589904785,81
Software Engineer,senior_developer,0.4757203,0.24364900588989258,69
Full Stack Developer,senior_developer,0.5503698,0.12086892127990723,1
DevOps Engineer,senior_developer,0.5430291,0.23942208290100098,51
Software Engineer,senior_developer,0.37809536,0.24736785888671875,156
Full Stack Developer,senior_developer,0.33278567,0.2659730911254883,2
DevOps Engineer,senior_developer,0.47875834,0.23974108695983887,88
DevOps Engineer,senior_developer,0.5994356,0.13962411880493164,28
Software Engineer,senior_developer,0.43379003,0.23783302307128906,51
Full Stack Developer,senior_developer,0.4521338,0.21331405639648438,2
DevOps Engineer,senior_developer,0.47303873,0.15764784812927246,21
DevOps Engineer,senior_developer,0.3983826,0.2471451759338379,109
Software Engineer,senior_developer,0.45186973,0.2394886016845703,93
Full Stack Developer,senior_developer,0.534463,0.25589919090270996,4
Software Engineer,senior_developer,0.38647416,0.23649311065673828,101
Software Engineer,senior_developer,0.572212,0.24382996559143066,116
Full Stack Developer,senior_developer,0.38718942,0.26811885833740234,3
Software Engineer,senior_developer,0.57190907,0.23670315742492676,61
DevOps Engineer,senior_developer,0.4548181,0.24739885330200195,122
Full Stack Developer,senior_developer,0.3528767,0.2502310276031494,3
Software Engineer,senior_developer,0.36800438,0.24338364601135254,139
DevOps Engineer,senior_developer,0.560104,0.24880409240722656,48
Software Engineer,senior_developer,0.47493035,0.04832196235656738,2
DevOps Engineer,senior_developer,0.4553527,0.23952627182006836,101
DevOps Engineer,senior_developer,0.5635623,0.23688411712646484,111
DevOps Engineer,senior_developer,0.6536964,0.148939847946167,25
Full Stack Developer,senior_developer,0.4102228,0.26253199577331543,2
Software Engineer,senior_developer,0.5019823,0.2419261932373047,159
DevOps Engineer,senior_developer,0.2733364,0.2788519859313965,316
DevOps Engineer,senior_developer,0.5309006,0.28585386276245117,281
Full Stack Developer,senior_developer,0.4163751,0.06211996078491211,2
Full Stack Developer,senior_developer,0.49212173,0.11198687553405762,5
Software Engineer,senior_developer,0.39522332,0.10440397262573242,10
Software Engineer,senior_developer,0.39520708,0.2123408317565918,41
DevOps Engineer,senior_developer,0.5574169,0.2394707202911377,66
Full Stack Developer,senior_developer,0.36821187,0.27582287788391113,2
DevOps Engineer,senior_developer,0.4777041,0.24149703979492188,112
Software Engineer,senior_developer,0.3746678,0.2424759864807129,142
DevOps Engineer,senior_developer,0.4526868,0.24545884132385254,82
Full Stack Developer,senior_developer,0.4564751,0.25956082344055176,4
DevOps Engineer,senior_developer,0.48448318,0.2335212230682373,77
Software Engineer,senior_developer,0.4224633,0.2484722137451172,115
DevOps Engineer,senior_developer,0.49645483,0.23717594146728516,73
DevOps Engineer,senior_developer,0.37382746,0.2414381504058838,104
DevOps Engineer,senior_developer,0.5393961,0.2377331256866455,69
DevOps Engineer,senior_developer,0.6267675,0.13208794593811035,20
DevOps Engineer,senior_developer,0.48883852,0.24005627632141113,76
DevOps Engineer,senior_developer,0.42569777,0.23748993873596191,69
Full Stack Developer,senior_developer,0.3754079,0.2501261234283447,1
Software Engineer,senior_developer,0.49983093,0.2348003387451172,72
DevOps Engineer,senior_developer,0.3089791,0.2464280128479004,132
DevOps Engineer,senior_developer,0.6347271,0.24702715873718262,103
Software Engineer,senior_developer,0.52396274,0.23667216300964355,90
Software Engineer,senior_developer,0.46567437,0.24465608596801758,105
Full Stack Developer,senior_developer,0.41687396,0.2815549373626709,1
Software Engineer,senior_developer,0.29041904,0.13997316360473633,41
DevOps Engineer,senior_developer,0.49336228,0.27072620391845703,207
Full Stack Developer,senior_developer,0.41518694,0.16811013221740723,3
Software Engineer,senior_developer,0.35205647,0.24544405937194824,211
Software Engineer,senior_developer,0.46900284,0.12429213523864746,17
Software Engineer,senior_developer,0.18455893,0.04413008689880371,1
Software Engineer,senior_developer,0.57784325,0.23934197425842285,128
Software Engineer,senior_developer,0.5105971,0.24397993087768555,75
Software Engineer,senior_developer,0.39928865,0.24308109283447266,178
DevOps Engineer,senior_developer,0.55451936,0.24902606010437012,157
DevOps Engineer,senior_developer,0.60666096,0.18233895301818848,32
DevOps Engineer,senior_developer,0.3892988,0.24274611473083496,122
Full Stack Developer,senior_developer,0.5108174,0.2503232955932617,4
Full Stack Developer,senior_developer,0.43392867,0.28223419189453125,2
Software Engineer,senior_developer,0.56724644,0.23714828491210938,81
Full Stack Developer,senior_developer,0.43812135,0.2630138397216797,2
Full Stack Developer,senior_developer,0.33752006,0.3011291027069092,4
Full Stack Developer,senior_developer,0.39845052,0.26273393630981445,5
DevOps Engineer,senior_developer,0.5264033,0.24807310104370117,210
Software Engineer,senior_developer,0.548944,0.2375478744506836,74
DevOps Engineer,senior_developer,0.5303841,0.24213314056396484,154
Full Stack Developer,senior_developer,0.2376228,0.2908468246459961,7
DevOps Engineer,senior_developer,0.531327,0.4046049118041992,63
DevOps Engineer,senior_developer,0.49467206,0.3319697380065918,144
Software Engineer,senior_developer,0.52950937,0.36069488525390625,111
Full Stack Developer,senior_developer,0.34788635,0.4808499813079834,1
DevOps Engineer,senior_developer,0.5446752,0.33594393730163574,55
Full Stack Developer,senior_developer,0.5798776,0.5379328727722168,3
DevOps Engineer,senior_developer,0.54334766,0.4931159019470215,78
DevOps Engineer,senior_developer,0.5432552,0.14699983596801758,28
Software Engineer,senior_developer,0.4142269,0.2990531921386719,97
Software Engineer,senior_developer,0.66667736,0.339702844619751,113
Software Engineer,senior_developer,0.54255617,0.311931848526001,95
DevOps Engineer,senior_developer,0.4995079,0.2394089698791504,155
DevOps Engineer,senior_developer,0.3994162,0.24123096466064453,118
Full Stack Developer,senior_developer,0.33280712,0.24753475189208984,2
Full Stack Developer,senior_developer,0.46776652,0.16951704025268555,3
Software Engineer,senior_developer,0.5473911,0.2762622833251953,104
